brand,model,year,median_price,count
VOLVO,V50,2012.0,168000.0,1
VOLVO,V50,2013.0,178000.0,1
VOLVO,V60,2012.0,198500.0,1
VOLVO,V60,2013.0,225750.0,2
VOLVO,V60,2014.0,285250.0,2
VOLVO,V60,2015.0,328500.0,3
VOLVO,V60,2016.0,470750.0,4
VOLVO,V60,2017.0,606000.0,3
VOLVO,V60,2018.0,663000.0,3
VOLVO,V60,2019.0,791500.0,4
VOLVO,V60,2020.0,952500.0,5
VOLVO,V60,2021.0,1049000.0,3
VOLVO,V60,2022.0,1121500.0,5
VOLVO,V70,2007.0,301500.0,3
VOLVO,V70,2008.0,324500.0,3
VOLVO,V70,2009.0,339000.0,1
VOLVO,V90,2017.0,1191500.0,1
VOLVO,V90,2018.0,1340500.0,1
VOLVO,V90,2019.0,1421000.0,1
VOLVO,XC40,2019.0,680500.0,4
VOLVO,XC40,2020.0,767000.0,5
VOLVO,XC40,2021.0,974500.0,4
VOLVO,XC40,2022.0,1065000.0,5
VOLVO,XC40 EV,2022.0,1250000.0,1
VOLVO,XC60,2012.0,253500.0,2
VOLVO,XC60,2013.0,280000.0,3
VOLVO,XC60,2014.0,315500.0,3
VOLVO,XC60,2015.0,370750.0,2
VOLVO,XC60,2016.0,403500.0,2
VOLVO,XC60,2017.0,501500.0,5
VOLVO,XC60,2018.0,775750.0,4
VOLVO,XC60,2019.0,837500.0,5
VOLVO,XC60,2020.0,1064000.0,5
VOLVO,XC60,2021.0,1305000.0,5
VOLVO,XC60,2022.0,1579000.0,5
VOLVO,XC90,2010.0,499000.0,1
VOLVO,XC90,2012.0,311500.0,1
VOLVO,XC90,2013.0,407250.0,2
VOLVO,XC90,2014.0,502000.0,1
VOLVO,XC90,2015.0,549500.0,1
VOLVO,XC90,2016.0,912750.0,4
VOLVO,XC90,2017.0,994500.0,5
VOLVO,XC90,2018.0,1041000.0,6
VOLVO,XC90,2019.0,1166500.0,5
VOLVO,XC90,2020.0,1445000.0,7
VOLVO,XC90,2021.0,1860000.0,3
VOLVO,XC90,2022.0,2209500.0,3
นิสสัน,KICKS,2022.0,410000.0,1
นิสสัน,NAVARA,2014.0,69000.0,1
นิสสัน,NAVARA,2020.0,174000.0,1
มิตซูบิชิ,SPACE,2010.0,50000.0,1
มิตซูบิชิ,TRITON,2015.0,142000.0,1
มิตซูบิชิ,TRITON,2022.0,274000.0,2
มิตซูบิชิ,TRITON,2023.0,474000.0,1
มิตซูบิชิ,TRITON,2024.0,332000.0,1
มิตซูบิชิ,XPANDER,2022.0,500000.0,1
มิตซูบิชิ,XPANDER,2024.0,538000.0,5
อีซูซุ,D-MAX,2015.0,184000.0,1
อีซูซุ,D-MAX,2018.0,104000.0,1
อีซูซุ,D-MAX,2020.0,144000.0,3
อีซูซุ,D-MAX,2021.0,290000.0,1
อีซูซุ,D-MAX,2022.0,260000.0,1
อีซูซุ,D-MAX,2023.0,382000.0,3
อีซูซุ,D-MAX,2024.0,478000.0,1
อีซูซุ,D-MAX,2025.0,422000.0,1
อีซูซุ,MU-X,2023.0,790000.0,1
ฮอนด้า,CITY,2020.0,190000.0,1
ฮอนด้า,CR-V,2014.0,150000.0,1
ฮอนด้า,JAZZ,2012.0,71000.0,1
ฮุนได,H,2019.0,518000.0,2
โตโยต้า,ALPHARD,2021.0,1100000.0,1
โตโยต้า,CAMRY,2021.0,641000.0,1
โตโยต้า,CAMRY,2022.0,554000.0,1
โตโยต้า,CAMRY,2023.0,750000.0,1
โตโยต้า,COMMUTER,2013.0,292000.0,1
โตโยต้า,COROLLA,2022.0,487000.0,2
โตโยต้า,FORTUNER,2018.0,600000.0,1
โตโยต้า,FORTUNER,2019.0,702000.0,1
โตโยต้า,FORTUNER,2021.0,764000.0,1
โตโยต้า,FORTUNER,2022.0,822000.0,1
โตโยต้า,HILUX,2020.0,220000.0,1
โตโยต้า,HILUX,2021.0,212000.0,1
โตโยต้า,HILUX,2022.0,349000.0,2
โตโยต้า,HILUX,2023.0,386000.0,2
โตโยต้า,HILUX,2024.0,348000.0,2
โตโยต้า,VELLFIRE,2022.0,1200000.0,1
โตโยต้า,VIOS,2011.0,17000.0,1
โตโยต้า,VIOS,2020.0,292000.0,1
โตโยต้า,VIOS,2022.0,278000.0,1
โตโยต้า,YARIS,2020.0,278000.0,1
โตโยต้า,YARIS,2022.0,274000.0,1
โตโยต้า,YARIS,2023.0,260000.0,2
